SourceFile,RecordLocator,RecordId,TicketNumber,BookingDate,ProcessingStage,FailureCategory,FailureReason,TechnicalDetails,CanRetry,RequiredAction,Timestamp,OriginalName,OriginalDescription
October,OMAIOD,N/A,0277341194123,2025-10-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2023,"Record from 10/22/2025, 3:46:27.469 PM"
October,CMGCHW,N/A,0272119261303,2025-10-04T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2029,"Record from 10/22/2025, 6:36:16.231 PM"
October,KKIWWE,N/A,0277379722701,2025-10-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2082,"Record from 10/22/2025, 9:42:23.460 PM"
October,NSYFDP,N/A,0272120924273,2025-10-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2085,"Record from 10/22/2025, 9:44:35.338 PM"
October,YLQXOZ,N/A,1732315564068,2025-09-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2086,"Record from 10/22/2025, 10:07:38.053 PM"
October,FFEXCP,N/A,0272119844511,2025-10-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2088,"Record from 10/25/2025, 8:20:23.732 AM"
October,NEXRZE,N/A,0272118417267,2025-09-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2105,"Record from 10/25/2025, 8:09:38.137 AM"
October,QQVVPK,N/A,0272112445199,2025-07-24T15:50:21.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2122,"Record from 10/25/2025, 9:48:34.790 PM"
October,QHEBST,N/A,0272119177580,2025-10-03T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2123,"Record from 10/25/2025, 6:01:03.467 AM"
October,HVWIAY,N/A,0742130245272,2025-10-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2129,"Record from 10/25/2025, 6:43:40.792 AM"
October,ARTZUE,N/A,0272113117836,2025-07-31T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2146,"Record from 10/25/2025, 6:56:21.915 AM"
October,HRKTGH,N/A,0272121269282,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2148,"Record from 10/25/2025, 1:45:58.104 AM"
October,SAZRYE,N/A,0272119708463,2025-10-08T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2160,"Record from 10/25/2025, 1:45:42.258 AM"
October,DPHFMA,N/A,0272121075779,2025-10-22T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2161,"Record from 10/25/2025, 2:14:20.670 AM"
October,ULLVMC,N/A,0272115031975,2025-08-20T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2169,"Record from 10/2/2025, 11:09:43.726 PM"
October,EJRXZM,N/A,0272121164098,2025-10-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2193,"Record from 10/25/2025, 6:39:52.390 PM"
October,ALTZZH,N/A,1732316019140,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2197,"Record from 10/25/2025, 6:51:00.427 PM"
October,UUEWDX,N/A,0272113647781,2025-08-06T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2198,"Record from 10/25/2025, 7:11:10.560 PM"
October,GSICYL,N/A,0272120063443,2025-10-12T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2199,"Record from 10/26/2025, 2:13:59.882 AM"
October,YZCYGF,N/A,0272117548485,2025-09-16T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2201,"Record from 10/26/2025, 2:21:30.378 AM"
October,FMKAUQ,N/A,0272119852599,2025-10-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2202,"Record from 10/25/2025, 7:23:45.412 PM"
October,WUZJXR,N/A,0162340748109,2025-10-16T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2203,"Record from 10/25/2025, 7:12:52.172 PM"
October,QHFCYH,N/A,0272121004700,2025-10-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2205,"Record from 10/25/2025, 7:54:40.186 PM"
October,MVFOSR,N/A,0272119850417,2025-10-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2206,"Record from 10/25/2025, 7:53:44.898 PM"
October,FGCCYP,N/A,0272118829099,2025-09-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2208,"Record from 10/25/2025, 8:08:11.385 PM"
October,CVVTPB,N/A,0272118187265,2025-09-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2211,"Record from 10/12/2025, 2:35:49.128 AM"
October,FIYSRU,N/A,0272119860015,2025-10-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2212,"Record from 10/12/2025, 3:03:43.156 AM"
October,SWQZSK,N/A,1732313301375,2025-05-08T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2213,"Record from 10/12/2025, 4:58:15.276 AM"
October,LPLNIO,N/A,0272119546154,2025-10-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2214,"Record from 10/12/2025, 2:55:15.497 AM"
October,MSHRVR,N/A,0272119848932,2025-10-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2216,"Record from 10/12/2025, 3:48:18.314 AM"
October,YIQHAW,N/A,0272117817742,2025-09-19T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2217,"Record from 10/12/2025, 4:17:00.689 AM"
October,CVHRZT,N/A,0272119915153,2025-10-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2218,"Record from 10/11/2025, 9:07:28.292 PM"
October,UQYIEE,N/A,0272119927819,2025-10-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2219,"Record from 10/11/2025, 9:13:54.698 PM"
October,SONPEM,N/A,0272115504325,2025-08-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2221,"Record from 10/11/2025, 8:46:44.611 PM"
October,HHPJTI,N/A,0272116761551,2025-09-08T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2222,"Record from 10/11/2025, 10:39:58.078 PM"
October,AEWOLC,N/A,0272114238556,2025-08-11T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2230,"Record from 10/3/2025, 4:56:02.408 PM"
October,OXOWJW,N/A,0272117095550,2025-09-11T17:09:29.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2231,"Record from 10/4/2025, 4:10:21.014 AM"
October,CCNZTC,N/A,0272397245747,2025-02-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2237,"Record from 10/3/2025, 5:55:33.868 PM"
October,JKXCYF,N/A,0272118807528,2025-09-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2238,"Record from 10/3/2025, 5:26:10.120 PM"
October,YBCSOU,N/A,0272113747050,2025-08-06T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2239,"Record from 10/3/2025, 5:54:01.870 PM"
October,MAZNYO,N/A,0272110763350,2025-07-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2247,"Record from 10/3/2025, 4:36:13.903 PM"
October,JVWAQW,N/A,0272118044063,2025-09-22T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.580Z,Passenger Record 2248,"Record from 10/3/2025, 11:50:33.978 PM"
